lat,lon,alt,date,city,country
49.2612075806,3.04354047775,122.726669312,2016-06-16 20:28:48,Largny-sur-Automne,France
49.2774581909,2.98468232155,120.000434875,2016-06-16 22:06:56,Bonneuil-en-Valois,France
49.2611618042,3.04333853722,120.000198364,2016-06-16 22:19:44,Largny-sur-Automne,France
49.24659729,3.02056360245,120.000198364,2016-06-16 22:28:16,Vez,France
49.2611198425,3.04345965385,120.000083923,2016-06-16 22:36:48,Largny-sur-Automne,France
49.2818412781,2.97881007195,120.0,2016-06-16 23:17:20,Bonneuil-en-Valois,France
49.2612037659,3.04354143143,123.0,2016-06-16 23:30:08,Largny-sur-Automne,France
49.2902603149,2.96593332291,119.798339844,2016-06-17 05:41:20,Bonneuil-en-Valois,France
49.2507324219,3.09392237663,129.201004028,2016-06-17 07:57:52,Villers-Cotterêts,France
49.276058197,2.9906733036,120.003555298,2016-06-17 09:18:56,Bonneuil-en-Valois,France
49.246711731,3.02044248581,120.002288818,2016-06-17 09:27:28,Vez,France
49.2825317383,2.92676353455,120.00151825,2016-06-17 09:42:24,Fresnoy-la-Rivière,France
49.2612075806,3.04354000092,120.00012207,2016-06-17 09:53:04,Largny-sur-Automne,France
49.2753181458,2.99328804016,120.000038147,2016-06-17 10:03:44,Bonneuil-en-Valois,France
49.2611961365,3.0435321331,120.000007629,2016-06-17 10:10:08,Largny-sur-Automne,France
49.2730064392,3.00145435333,120.000007629,2016-06-17 10:18:40,Bonneuil-en-Valois,France
49.2611579895,3.04332995415,120.000007629,2016-06-17 10:25:04,Largny-sur-Automne,France
49.2455329895,3.03073811531,120.000007629,2016-06-17 10:31:28,Largny-sur-Automne,France
49.261089325,3.04345059395,120.000007629,2016-06-17 11:07:44,Largny-sur-Automne,France
49.2668228149,3.01177954674,120.000007629,2016-06-17 11:39:44,Vez,France
49.2401771545,3.02797937393,120.000007629,2016-06-17 12:05:20,Vauciennes,France
49.271068573,2.99191188812,120.000007629,2016-06-17 12:20:16,Bonneuil-en-Valois,France
49.2611579895,3.04332995415,120.000007629,2016-06-17 10:25:04,Largny-sur-Automne,France
49.2402801514,3.0297062397,120.000007629,2016-06-17 12:35:12,Vauciennes,France
49.2610626221,3.04298520088,120.000007629,2016-06-17 13:15:44,Largny-sur-Automne,France
49.2760887146,2.99056720734,120.000007629,2016-06-17 13:24:16,Bonneuil-en-Valois,France
49.2551231384,3.01053333282,120.000007629,2016-06-17 14:11:12,Vez,France
49.261138916,3.04327869415,120.000007629,2016-06-17 14:17:36,Largny-sur-Automne,France
49.2746505737,2.99562716484,120.000007629,2016-06-17 14:28:16,Bonneuil-en-Valois,France
49.2648506165,3.05998396873,120.000007629,2016-06-17 14:36:48,Largny-sur-Automne,France
49.2406272888,3.02975416183,138.03024292,2016-06-17 15:04:32,Vauciennes,France
49.2608833313,3.04355716705,125.820068359,2016-06-17 15:08:48,Largny-sur-Automne,France
49.2726707458,3.00265002251,125.20500946,2016-06-17 15:57:52,Bonneuil-en-Valois,France
49.2609939575,3.04348659515,121.639083862,2016-06-17 16:10:40,Largny-sur-Automne,France
49.2769584656,2.98749351501,121.305084229,2016-06-17 16:40:32,Bonneuil-en-Valois,France
49.2557830811,3.07946157455,128.014953613,2016-06-17 16:55:28,Villers-Cotterêts,France
49.276260376,2.98996114731,120.0,2016-06-17 21:32:48,Bonneuil-en-Valois,France
49.2612113953,3.04353833199,120.0,2016-06-17 22:11:12,Largny-sur-Automne,France
49.2700271606,2.99330329895,120.0,2016-06-17 22:24:00,Bonneuil-en-Valois,France
49.2612228394,3.04309248924,123.0,2016-06-18 05:09:20,Largny-sur-Automne,France
49.0394973755,2.685765028,122.375198364,2016-06-18 06:26:08,Saint-Mard,France
48.8429412842,2.58154463768,89.5077133179,2016-06-18 07:00:16,Champs-sur-Marne,France
48.8411140442,2.32018470764,49.9648971558,2016-06-18 07:57:52,Paris,France
48.6212081909,2.10717701912,49.7937507629,2016-06-18 08:55:28,Forges-les-Bains,France
48.5464401245,1.93464100361,49.7937507629,2016-06-18 09:06:08,Sainte-Mesme,France
48.1094322205,1.25101280212,171.772613525,2016-06-18 09:23:12,Lanneray,France
47.4140930176,0.819501638412,171.772613525,2016-06-18 09:38:08,Vouvray,France
47.3878479004,0.723652124405,23.7807617188,2016-06-18 09:48:48,Saint-Pierre-des-Corps,France
46.6729431152,0.364298254251,52.0056419373,2016-06-18 10:25:04,Jaunay-Clan,France
46.5346641541,0.330810010433,52.0056419373,2016-06-18 10:37:52,Ligugé,France
46.4300918579,0.269596666098,52.0056419373,2016-06-18 10:44:16,Vivonne,France
46.1360473633,0.195490121841,52.0056419373,2016-06-18 10:54:56,Limalonges,France
46.0997962952,0.217688083649,55.7320709229,2016-06-18 10:54:56,Voulême,France
46.2085494995,0.210013136268,52.0056419373,2016-06-18 10:54:56,Chaunay,France
46.1360473633,0.195490121841,52.0056419373,2016-06-18 10:54:56,Limalonges,France
46.0997962952,0.217688083649,55.7320709229,2016-06-18 10:54:56,Voulême,France
45.6460609436,0.142033025622,113.3465271,2016-06-18 11:31:12,Angoulême,France
45.5848617554,0.153026551008,44.3775634766,2016-06-18 11:39:44,Vœuil-et-Giget,France
45.1391448975,-0.0245185922831,0.0,2016-06-18 11:56:48,La Roche-Chalais,France
44.9439353943,-0.208486363292,0.0,2016-06-18 12:13:52,Lalande-de-Pomerol,France
44.8917922974,-0.541368663311,0.0,2016-06-18 12:28:48,Bordeaux,France
44.7757568359,-0.557134628296,11.7616577148,2016-06-18 14:13:20,Villenave-d'Ornon,France
44.7060317993,-0.508998036385,12.9317016602,2016-06-18 14:17:36,Saint-Médard-d'Eyrans,France
44.6819114685,-0.524866759777,16.3932495117,2016-06-18 15:17:20,La Brède,France
44.7233924866,-0.60206001997,29.1083374023,2016-06-18 16:06:24,Léognan,France
44.6846237183,-0.520974695683,-3.37174367905,2016-06-19 00:53:20,La Brède,France
44.7426872253,-0.602759897709,39.6261138916,2016-06-19 12:22:24,Léognan,France
44.7258834839,-0.602858245373,39.9595108032,2016-06-19 12:37:20,Léognan,France
44.7619895935,-0.595184147358,39.9595108032,2016-06-19 12:45:52,Gradignan,France
44.723361969,-0.600747406483,39.9999809265,2016-06-19 13:11:28,Léognan,France
44.8260154724,-0.554598152637,19.5130615234,2016-06-19 14:38:56,Bordeaux,France
44.8355369568,-0.568032443523,13.5278177261,2016-06-19 16:06:24,Bordeaux,France
44.8261947632,-0.555854558945,10.9703073502,2016-06-19 17:10:24,Bordeaux,France
44.9280967712,-0.483895748854,10.9859266281,2016-06-19 17:31:44,Ambarès-et-Lagrave,France
44.9837684631,-0.230762302876,7.0541343689,2016-06-19 17:46:40,Saint-Denis-de-Pile,France
45.1023254395,-0.0379580594599,7.0541343689,2016-06-19 17:50:56,Les Églisottes-et-Chalaures,France
45.2390632629,0.0472234115005,7.0541343689,2016-06-19 17:59:28,Bazac,France
45.6417579651,0.13537016511,42.0645751953,2016-06-19 18:18:40,Angoulême,France
46.2481765747,0.229052335024,24.7794799805,2016-06-19 18:54:56,Brux,France
46.7887153625,0.53631734848,24.7794799805,2016-06-19 19:20:32,Châtellerault,France
47.0531044006,0.564709842205,179.19670105,2016-06-19 19:33:20,Nouâtre,France
47.1914825439,0.621239483356,179.19670105,2016-06-19 19:39:44,Villeperdue,France
47.4123802185,0.821935355663,46.6956176758,2016-06-19 19:48:16,Vouvray,France
47.2771949768,0.690898776054,179.19670105,2016-06-19 19:48:16,Montbazon,France
47.4123802185,0.821935355663,46.6956176758,2016-06-19 19:48:16,Vouvray,France
47.8262863159,1.0552148819,60.8556518555,2016-06-19 20:03:12,Vendôme,France
48.0550270081,1.11031138897,60.8556518555,2016-06-19 20:11:44,Saint-Pellerin,France
48.244934082,1.50067210197,60.8556518555,2016-06-19 20:18:08,Le Gault-Saint-Denis,France
48.4468803406,1.78643465042,60.8556518555,2016-06-19 20:26:40,Aunay-sous-Auneau,France
48.6816864014,2.22999095917,60.8556518555,2016-06-19 20:39:28,Villejust,France
48.839138031,2.31754040718,71.0327453613,2016-06-19 20:56:32,Paris,France
48.8405647278,2.52315330505,71.0327453613,2016-06-19 22:15:28,Bry-sur-Marne,France
48.9826660156,2.60569882393,71.0327453613,2016-06-19 22:47:28,Mitry-Mory,France
49.2333145142,3.00014853477,71.0327453613,2016-06-19 22:58:08,Vaumoise,France
49.2632255554,2.99115300179,71.0327453613,2016-06-19 23:08:48,Bonneuil-en-Valois,France
49.2610816956,3.0435128212,128.904205322,2016-06-19 23:17:20,Largny-sur-Automne,France
49.2418937683,3.02658605576,128.904205322,2016-06-19 23:19:28,Vauciennes,France
49.2610740662,3.04357862473,138.598480225,2016-06-19 23:19:28,Largny-sur-Automne,France
49.2418937683,3.02658605576,128.904205322,2016-06-19 23:19:28,Vauciennes,France
49.2612686157,3.04355931282,122.047363281,2016-06-20 08:12:48,Largny-sur-Automne,France
49.2433319092,3.03152132034,120.110847473,2016-06-20 09:23:12,Vauciennes,France
49.2607955933,3.04274463654,127.629394531,2016-06-20 09:42:24,Largny-sur-Automne,France
49.2756271362,2.98820471764,120.23184967,2016-06-20 13:20:00,Bonneuil-en-Valois,France
49.2611923218,3.04326295853,129.012542725,2016-06-20 13:24:16,Largny-sur-Automne,France
49.2890014648,2.96650862694,125.385574341,2016-06-20 13:39:12,Bonneuil-en-Valois,France
49.2612075806,3.0435385704,122.75088501,2016-06-20 13:45:36,Largny-sur-Automne,France
49.2808914185,2.9889857769,122.75088501,2016-06-20 13:52:00,Bonneuil-en-Valois,France
49.2611541748,3.04334998131,122.75176239,2016-06-20 17:38:08,Largny-sur-Automne,France
49.2752418518,2.99265837669,121.95160675,2016-06-20 18:48:32,Bonneuil-en-Valois,France
49.2611808777,3.04324269295,120.868057251,2016-06-20 19:29:04,Largny-sur-Automne,France
49.2744102478,2.99564599991,126.365089417,2016-06-20 20:09:36,Bonneuil-en-Valois,France
49.2620315552,3.04018974304,123.68888855,2016-06-20 20:52:16,Largny-sur-Automne,France
49.2503585815,3.01002502441,122.530921936,2016-06-20 21:22:08,Vez,France
49.2611045837,3.04344058037,127.592987061,2016-06-20 21:26:24,Largny-sur-Automne,France
49.2893333435,2.96559023857,125.43170929,2016-06-20 22:47:28,Bonneuil-en-Valois,France
49.2575683594,3.04751515388,128.249725342,2016-06-21 06:15:28,Largny-sur-Automne,France
49.1472816467,2.80937695503,106.582977295,2016-06-21 06:36:48,Nanteuil-le-Haudouin,France
48.986541748,2.60766649246,94.7431945801,2016-06-21 07:02:24,Mitry-Mory,France
48.9535217285,2.47361040115,49.2544822693,2016-06-21 07:10:56,Aulnay-sous-Bois,France
48.9061317444,2.47151613235,65.2958068848,2016-06-21 07:17:20,Bondy,France
48.8745994568,2.41058421135,116.502593994,2016-06-21 09:23:12,Paris,France
48.8839607239,2.46034741402,83.1995544434,2016-06-21 09:27:28,Noisy-le-Sec,France
48.9718513489,2.4854824543,70.8117370605,2016-06-21 09:38:08,Gonesse,France
48.9753456116,2.58240485191,76.0152893066,2016-06-21 09:42:24,Mitry-Mory,France
49.0979881287,2.73839330673,111.491363525,2016-06-21 09:53:04,Lagny-le-Sec,France
49.2613868713,3.04348397255,128.157806396,2016-06-21 10:16:32,Largny-sur-Automne,France
49.2771453857,2.98580908775,127.353637695,2016-06-21 10:33:36,Bonneuil-en-Valois,France
49.2493438721,3.09130501747,126.999916077,2016-06-21 13:30:40,Villers-Cotterêts,France
49.2772827148,2.98531961441,120.009384155,2016-06-21 21:49:52,Bonneuil-en-Valois,France
49.2612113953,3.04353523254,120.001564026,2016-06-21 21:54:08,Largny-sur-Automne,France
49.2755661011,2.99148464203,120.829978943,2016-06-22 00:34:08,Bonneuil-en-Valois,France
49.2621040344,3.03992605209,120.263961792,2016-06-22 00:46:56,Largny-sur-Automne,France
49.2408981323,3.02939105034,120.034866333,2016-06-22 02:37:52,Vauciennes,France
49.2621498108,3.03956079483,120.011184692,2016-06-22 02:52:48,Largny-sur-Automne,France
49.2755432129,2.99157357216,120.000511169,2016-06-22 05:45:36,Bonneuil-en-Valois,France
49.2619247437,3.04057502747,120.000213623,2016-06-22 05:58:24,Largny-sur-Automne,France
49.2772750854,2.98534941673,120.764831543,2016-06-22 06:32:32,Bonneuil-en-Valois,France
49.2611618042,3.04335546494,120.488830566,2016-06-22 06:43:12,Largny-sur-Automne,France
49.2816848755,2.98676037788,120.14667511,2016-06-22 07:55:44,Bonneuil-en-Valois,France
49.2525405884,3.04355740547,128.329086304,2016-06-22 16:55:28,Largny-sur-Automne,France
49.2772941589,2.98527288437,120.056343079,2016-06-22 20:18:08,Bonneuil-en-Valois,France
49.2611541748,3.04335093498,120.026695251,2016-06-22 20:52:16,Largny-sur-Automne,France
49.3136291504,2.56303572655,120.020019531,2016-06-22 21:17:52,Monceaux,France
49.2558441162,3.07943177223,126.777832031,2016-06-23 16:06:24,Villers-Cotterêts,France
49.2723960876,3.0066049099,130.848846436,2016-06-23 16:23:28,Vez,France
49.2611503601,3.0433614254,121.647880554,2016-06-23 16:34:08,Largny-sur-Automne,France
49.2475357056,3.02068686485,121.061882019,2016-06-23 17:14:40,Vez,France
49.2610473633,3.04344964027,119.841026306,2016-06-23 17:23:12,Largny-sur-Automne,France
49.2740592957,2.99690628052,119.688270569,2016-06-23 17:36:00,Bonneuil-en-Valois,France
49.2611045837,3.04344630241,119.61566925,2016-06-23 17:59:28,Largny-sur-Automne,France
49.2772979736,2.985257864,119.61566925,2016-06-23 18:05:52,Bonneuil-en-Valois,France
49.2474060059,3.02061462402,119.571937561,2016-06-23 18:14:24,Vez,France
49.2604598999,3.07358670235,119.571937561,2016-06-23 19:05:36,Villers-Cotterêts,France
